Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Market,Category,Sales,Quantity,Profit,Shipping Cost,Order Priority,Elapsed Time,Day,Date,Month,Year
ES-2011-38972762,2011-12-01,Standard Class,NF-18475,Neil Französisch,Home Office,United Kingdom,EU,Office Supplies,173.61,9,10.26,13.58,Medium,4,Thursday,1,December,2011
IN-2011-49752,2011-12-01,Second Class,CB-12415,Christy Brittain,Consumer,Japan,APAC,"Furniture, Office Supplies",311.04,16,139.74,34.23,Medium,3,Thursday,1,December,2011
MX-2011-125171,2011-12-01,Standard Class,AR-10510,Andrew Roberts,Consumer,Guatemala,LATAM,Furniture,220.08,3,50.58,12.28,Medium,7,Thursday,1,December,2011
PU-2011-2920,2011-12-01,Same Day,BT-11530,Bradley Talbott,Home Office,Guinea-Bissau,Africa,Office Supplies,72.18,2,28.95,10.21,High,0,Thursday,1,December,2011
MX-2011-115140,2011-12-01,Standard Class,KA-16525,Kelly Andreada,Consumer,Nicaragua,LATAM,"Furniture, Office Supplies, Technology",330.12,12,45.98,23.92,Medium,4,Thursday,1,December,2011
ES-2011-5407941,2011-12-01,First Class,JM-16195,Justin MacKendrick,Consumer,Spain,EU,Office Supplies,26.49,1,4.74,5.91,Medium,3,Thursday,1,December,2011
CA-2011-131051,2011-12-01,Standard Class,TR-21325,Toby Ritter,Consumer,United States,US,Furniture,58.2,3,28.52,4.79,Medium,4,Thursday,1,December,2011
CA-2011-131527,2011-12-01,Standard Class,TB-11280,Toby Braunhardt,Consumer,United States,US,Technology,95.97,4,9.6,4.68,Medium,6,Thursday,1,December,2011
US-2011-157238,2011-12-01,Standard Class,CM-11830,Cari MacIntyre,Corporate,Honduras,LATAM,Technology,64.82,2,-16.22,4.67,Medium,6,Thursday,1,December,2011
MX-2011-102113,2011-12-01,Standard Class,BM-11140,Becky Martin,Consumer,Brazil,LATAM,Office Supplies,95.8,9,14.0,5.5,Medium,5,Thursday,1,December,2011
NI-2011-1760,2011-12-01,Second Class,FG-14260,Frank Gastineau,Home Office,Nigeria,Africa,Office Supplies,29.2,7,-48.89,3.6,High,2,Thursday,1,December,2011
CA-2011-1510,2011-01-02,Standard Class,MM-17260,Magdelene Morse,Consumer,Canada,Canada,Technology,314.22,1,3.12,24.1,Medium,4,Sunday,2,January,2011
IN-2011-56990,2011-02-02,First Class,ES-14080,Erin Smith,Corporate,China,APAC,"Furniture, Office Supplies, Technology",2688.29,21,155.03,344.49,Medium,3,Wednesday,2,February,2011
ES-2011-1640672,2011-02-02,First Class,KH-16630,Ken Heidel,Corporate,Germany,EU,"Office Supplies, Technology",683.36,10,-66.52,127.53,High,3,Wednesday,2,February,2011
IT-2011-1877466,2011-02-02,Standard Class,EH-14185,Evan Henry,Consumer,France,EU,"Office Supplies, Technology",728.87,16,-361.34,122.71,High,4,Wednesday,2,February,2011
ES-2011-2511634,2011-02-02,Second Class,EB-13705,Ed Braxton,Corporate,Spain,EU,"Office Supplies, Technology",625.21,2,122.53,82.16,High,4,Wednesday,2,February,2011
IT-2011-4488946,2011-02-02,Same Day,EB-13840,Ellis Ballard,Corporate,Germany,EU,"Office Supplies, Technology",626.83,3,148.39,107.25,High,0,Wednesday,2,February,2011
CA-2011-140795,2011-02-02,First Class,BD-11500,Bradley Drucker,Consumer,United States,US,Technology,468.9,6,206.32,66.88,High,2,Wednesday,2,February,2011
ES-2011-3188488,2011-02-02,Second Class,KL-16645,Ken Lonsdale,Consumer,Spain,EU,"Furniture, Office Supplies",1168.9,11,277.24,90.36,Medium,5,Wednesday,2,February,2011
ES-2011-3642330,2011-02-02,First Class,JM-15580,Jill Matthias,Consumer,United Kingdom,EU,Technology,161.51,2,43.01,49.6,High,2,Wednesday,2,February,2011
ID-2011-60882,2011-02-02,Second Class,GD-14590,Giulietta Dortch,Corporate,Thailand,APAC,"Furniture, Office Supplies",482.68,11,-183.8,61.57,Medium,2,Wednesday,2,February,2011
ES-2011-2734651,2011-02-02,First Class,LO-17170,Lori Olson,Corporate,Spain,EU,Office Supplies,44.1,2,7.92,6.18,High,2,Wednesday,2,February,2011
IN-2011-35857,2011-02-02,Standard Class,DN-13690,Duane Noonan,Consumer,Australia,APAC,Furniture,34.02,2,7.92,1.77,Medium,5,Wednesday,2,February,2011
IN-2011-53469,2011-03-02,Standard Class,CC-12430,Chuck Clark,Home Office,Australia,APAC,"Furniture, Office Supplies",1704.13,23,262.12,112.33,Medium,5,Wednesday,2,March,2011
ID-2011-34037,2011-03-02,Same Day,MZ-17515,Mary Zewe,Corporate,Indonesia,APAC,"Furniture, Technology",1737.91,5,152.89,75.85,Medium,0,Wednesday,2,March,2011
IN-2011-34800,2011-03-02,Standard Class,GD-14590,Giulietta Dortch,Corporate,Australia,APAC,Furniture,257.74,3,31.48,28.53,Medium,4,Wednesday,2,March,2011
IZ-2011-6520,2011-03-02,Standard Class,NW-18400,Natalie Webber,Consumer,Iraq,EMEA,Office Supplies,210.69,1,52.65,21.46,Medium,4,Wednesday,2,March,2011
CA-2011-111157,2011-03-02,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,US,"Office Supplies, Technology",154.62,4,33.2,9.62,High,4,Wednesday,2,March,2011
MX-2011-158575,2011-03-02,Standard Class,FH-14275,Frank Hawley,Corporate,Cuba,LATAM,Office Supplies,35.52,2,14.2,2.25,Medium,4,Wednesday,2,March,2011
CA-2011-107524,2011-03-02,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,US,Office Supplies,47.76,7,22.81,3.12,Medium,6,Wednesday,2,March,2011
US-2011-150987,2011-04-02,Second Class,DW-13480,Dianna Wilson,Home Office,Honduras,LATAM,"Office Supplies, Technology",1114.33,11,-164.77,67.11,Medium,4,Saturday,2,April,2011
CA-2011-164315,2011-04-02,Standard Class,RD-19585,Rob Dowd,Consumer,United States,US,"Office Supplies, Technology",1220.67,15,341.38,51.85,Medium,6,Saturday,2,April,2011
IN-2011-77892,2011-04-02,Standard Class,HL-15040,Hunter Lopez,Consumer,Bangladesh,APAC,"Office Supplies, Technology",4734.42,20,1688.76,75.2,Medium,6,Saturday,2,April,2011
IN-2011-74252,2011-04-02,Second Class,EB-13870,Emily Burns,Consumer,Australia,APAC,Technology,228.42,2,83.7,31.09,High,4,Saturday,2,April,2011
US-2011-159436,2011-04-02,Second Class,DW-13480,Dianna Wilson,Home Office,Brazil,LATAM,"Office Supplies, Technology",742.43,11,-536.67,59.59,High,4,Saturday,2,April,2011
ID-2011-53287,2011-04-02,Standard Class,TM-21490,Tony Molinari,Consumer,China,APAC,Technology,522.72,3,214.29,25.19,Medium,4,Saturday,2,April,2011
CA-2011-160276,2011-04-02,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,US,Furniture,177.68,2,46.2,10.84,Medium,6,Saturday,2,April,2011
MO-2011-4260,2011-04-02,Standard Class,CS-12355,Christine Sundaresam,Consumer,Morocco,Africa,"Office Supplies, Technology",109.32,3,25.38,13.12,High,5,Saturday,2,April,2011
IN-2011-61253,2011-04-02,First Class,PC-18745,Pamela Coakley,Corporate,Vietnam,APAC,Office Supplies,11.85,2,3.39,1.62,Medium,3,Saturday,2,April,2011
US-2011-157847,2011-04-02,Second Class,SC-20020,Sam Craven,Consumer,United States,US,Office Supplies,60.21,12,19.81,2.32,Medium,4,Saturday,2,April,2011
IN-2011-44803,2011-05-02,First Class,JK-15325,Jason Klamczynski,Corporate,China,APAC,"Furniture, Office Supplies, Technology",4746.57,26,1005.15,1167.44,Critical,1,Monday,2,May,2011
CA-2011-124618,2011-05-02,Second Class,CS-11860,Cari Schnelling,Consumer,United States,US,Technology,479.98,2,90.0,122.9,Critical,2,Monday,2,May,2011
ES-2011-2111237,2011-05-02,Standard Class,BD-11320,Bill Donatelli,Consumer,France,EU,Office Supplies,1388.88,5,154.23,102.56,Medium,4,Monday,2,May,2011
UP-2011-3170,2011-05-02,First Class,RB-19435,Richard Bierner,Consumer,Ukraine,EMEA,"Furniture, Office Supplies, Technology",921.78,10,147.12,171.05,Critical,2,Monday,2,May,2011
IN-2011-44656,2011-05-02,First Class,RD-19720,Roger Demir,Consumer,Singapore,APAC,Technology,520.56,4,36.36,75.19,Critical,2,Monday,2,May,2011
IN-2011-37481,2011-05-02,Second Class,RH-19495,Rick Hansen,Consumer,Indonesia,APAC,Office Supplies,236.18,5,85.28,47.87,High,3,Monday,2,May,2011
IN-2011-17202,2011-05-02,Standard Class,VD-21670,Valerie Dominguez,Consumer,Myanmar (Burma),APAC,"Furniture, Office Supplies",548.85,12,90.84,28.98,Medium,5,Monday,2,May,2011
NI-2011-2380,2011-05-02,First Class,RH-19510,Rick Huthwaite,Home Office,Nigeria,Africa,Technology,73.21,1,-97.61,20.54,Critical,2,Monday,2,May,2011
ES-2011-4549921,2011-05-02,Standard Class,JF-15355,Jay Fein,Consumer,Germany,EU,Technology,161.94,2,72.84,19.04,Low,7,Monday,2,May,2011
CG-2011-5080,2011-05-02,Standard Class,GA-14515,George Ashbrook,Consumer,Democratic Republic of the Congo,Africa,Office Supplies,146.97,3,48.0,13.56,High,5,Monday,2,May,2011
CA-2011-115056,2011-05-02,Same Day,AR-10510,Andrew Roberts,Consumer,United States,US,Office Supplies,26.14,3,1.96,6.94,High,0,Monday,2,May,2011
ID-2011-42031,2011-05-02,Standard Class,PL-18925,Paul Lucas,Home Office,Philippines,APAC,Office Supplies,24.16,4,-11.48,2.83,High,5,Monday,2,May,2011
IT-2011-4812190,2011-06-02,Second Class,TS-21370,Todd Sumrall,Corporate,Germany,EU,Furniture,1252.58,3,-41.8,176.06,High,2,Thursday,2,June,2011
ES-2011-3684586,2011-06-02,Standard Class,BV-11245,Benjamin Venier,Corporate,United Kingdom,EU,Office Supplies,2109.56,7,414.2,153.58,High,5,Thursday,2,June,2011
IN-2011-22802,2011-06-02,Standard Class,KH-16360,Katherine Hughes,Consumer,Indonesia,APAC,Furniture,413.39,3,182.18,62.43,High,4,Thursday,2,June,2011
MX-2011-127250,2011-06-02,Standard Class,CJ-12010,Caroline Jumper,Consumer,El Salvador,LATAM,"Furniture, Office Supplies, Technology",2421.54,31,708.98,127.23,Medium,6,Thursday,2,June,2011
IN-2011-43599,2011-06-02,Standard Class,JG-15805,John Grady,Corporate,India,APAC,"Office Supplies, Technology",1251.03,20,394.02,68.52,Medium,5,Thursday,2,June,2011
CA-2011-100895,2011-06-02,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,US,"Office Supplies, Technology",605.47,7,176.92,78.44,High,4,Thursday,2,June,2011
ES-2011-3525697,2011-06-02,Standard Class,JL-15130,Jack Lebron,Consumer,Italy,EU,"Office Supplies, Technology",498.35,5,-0.97,55.25,High,5,Thursday,2,June,2011
IN-2011-60266,2011-06-02,Standard Class,RB-19465,Rick Bensley,Home Office,Australia,APAC,Furniture,1160.78,8,489.98,39.54,Medium,6,Thursday,2,June,2011
IN-2011-26372,2011-06-02,Second Class,BS-11755,Bruce Stewart,Consumer,Singapore,APAC,Office Supplies,486.0,7,172.92,60.26,High,2,Thursday,2,June,2011
MX-2011-141131,2011-06-02,Standard Class,BK-11260,Berenike Kampe,Consumer,Ecuador,LATAM,Furniture,286.32,3,65.82,29.66,Medium,4,Thursday,2,June,2011
IT-2011-5193547,2011-06-02,Second Class,SW-10755,Steven Ward,Corporate,Netherlands,EU,"Furniture, Office Supplies, Technology",997.72,23,-654.77,71.99,Medium,5,Thursday,2,June,2011
IN-2011-67987,2011-06-02,First Class,DW-13585,Dorothy Wardle,Corporate,Australia,APAC,Technology,138.67,4,18.43,17.64,High,2,Thursday,2,June,2011
ES-2011-50047661,2011-06-02,Standard Class,RH-19600,Rob Haberlin,Consumer,France,EU,Technology,275.5,4,22.66,14.64,Medium,4,Thursday,2,June,2011
TU-2011-9940,2011-06-02,Second Class,NW-18400,Natalie Webber,Consumer,Turkey,EMEA,"Furniture, Office Supplies",193.11,7,-218.13,17.36,Medium,5,Thursday,2,June,2011
IN-2011-75540,2011-06-02,Standard Class,AT-10435,Alyssa Tate,Home Office,Indonesia,APAC,Office Supplies,245.04,13,-89.88,12.85,Medium,5,Thursday,2,June,2011
CA-2011-104472,2011-06-02,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,US,"Furniture, Office Supplies",133.13,9,41.44,9.14,Medium,5,Thursday,2,June,2011
NI-2011-20,2011-06-02,Standard Class,BM-11140,Becky Martin,Consumer,Nigeria,Africa,Furniture,48.37,1,-67.73,2.47,Medium,4,Thursday,2,June,2011
ID-2011-84136,2011-07-02,Standard Class,LH-17155,Logan Haushalter,Consumer,New Zealand,APAC,"Office Supplies, Technology",203.26,10,-41.6,16.88,Medium,5,Saturday,2,July,2011
CA-2011-107594,2011-07-02,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,US,"Office Supplies, Technology",79.56,3,22.15,6.72,Medium,4,Saturday,2,July,2011
IT-2011-1260172,2011-07-02,First Class,TD-20995,Tamara Dahlen,Consumer,Ireland,EU,Office Supplies,34.88,3,-21.64,4.7,High,1,Saturday,2,July,2011
MX-2011-125871,2011-07-02,Second Class,SN-20710,Steve Nguyen,Home Office,Dominican Republic,LATAM,Office Supplies,71.26,5,14.54,6.09,Medium,3,Saturday,2,July,2011
US-2011-106299,2011-08-02,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,US,"Office Supplies, Technology",886.28,9,248.03,106.3,Medium,6,Tuesday,2,August,2011
NI-2011-7830,2011-08-02,First Class,BP-11230,Benjamin Patterson,Consumer,Nigeria,Africa,"Furniture, Office Supplies, Technology",794.83,26,-1156.67,220.6,High,2,Tuesday,2,August,2011
IN-2011-67840,2011-08-02,Standard Class,VG-21805,Vivek Grady,Corporate,India,APAC,"Furniture, Office Supplies",1026.15,5,296.19,91.58,Medium,5,Tuesday,2,August,2011
MX-2011-165834,2011-08-02,Standard Class,EM-13960,Eric Murdock,Consumer,Mexico,LATAM,"Furniture, Office Supplies",1123.75,31,316.91,61.8,Medium,7,Tuesday,2,August,2011
GH-2011-8290,2011-08-02,Standard Class,CC-12670,Craig Carreira,Consumer,Ghana,Africa,Office Supplies,640.74,18,207.84,72.89,High,4,Tuesday,2,August,2011
IN-2011-52125,2011-08-02,First Class,RH-19495,Rick Hansen,Consumer,China,APAC,Furniture,90.3,2,38.82,22.38,High,1,Tuesday,2,August,2011
MX-2011-135601,2011-08-02,Standard Class,RB-19465,Rick Bensley,Home Office,Mexico,LATAM,Office Supplies,179.88,6,61.08,12.6,Medium,6,Tuesday,2,August,2011
ID-2011-17237,2011-08-02,Standard Class,VF-21715,Vicky Freymann,Home Office,Philippines,APAC,Technology,379.02,7,-132.21,13.85,Medium,6,Tuesday,2,August,2011
IN-2011-81434,2011-08-02,Standard Class,JF-15490,Jeremy Farry,Consumer,New Zealand,APAC,Technology,143.1,2,9.96,7.29,Medium,4,Tuesday,2,August,2011
MX-2011-128083,2011-08-02,First Class,JS-15940,Joni Sundaresam,Home Office,Honduras,LATAM,Office Supplies,13.3,4,0.42,4.3,Critical,1,Tuesday,2,August,2011
IN-2011-83590,2011-08-02,Second Class,QJ-19255,Quincy Jones,Corporate,New Zealand,APAC,Office Supplies,34.02,2,11.22,2.5,Medium,5,Tuesday,2,August,2011
ES-2011-4188705,2011-08-02,Standard Class,NL-18310,Nancy Lomonaco,Home Office,France,EU,Office Supplies,22.74,2,6.36,1.6,Medium,4,Tuesday,2,August,2011
IV-2011-7240,2011-08-02,Standard Class,RH-19510,Rick Huthwaite,Home Office,Cote d'Ivoire,Africa,Office Supplies,10.41,1,3.51,0.22,Medium,6,Tuesday,2,August,2011
AU-2011-0,2011-09-02,Same Day,AG-10675,Anna Gayman,Consumer,Austria,EMEA,Furniture,922.95,1,341.49,282.09,Critical,0,Friday,2,September,2011
IN-2011-49234,2011-09-02,Standard Class,BM-11575,Brendan Murry,Corporate,China,APAC,"Furniture, Technology",2541.82,13,110.14,170.83,Medium,5,Friday,2,September,2011
CA-2011-152268,2011-09-02,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,US,Office Supplies,1793.98,2,843.17,68.65,Medium,5,Friday,2,September,2011
ES-2011-3577688,2011-09-02,Standard Class,JJ-15445,Jennifer Jackson,Consumer,France,EU,Furniture,1236.46,3,302.18,61.23,Medium,4,Friday,2,September,2011
IN-2011-32126,2011-09-02,Standard Class,GA-14515,George Ashbrook,Consumer,Philippines,APAC,"Furniture, Office Supplies",811.34,9,-246.76,103.69,Low,6,Friday,2,September,2011
IN-2011-57144,2011-09-02,First Class,SB-20170,Sarah Bern,Consumer,China,APAC,Office Supplies,409.26,12,71.7,95.14,Critical,1,Friday,2,September,2011
CA-2011-106971,2011-09-02,Standard Class,BM-11785,Bryan Mills,Consumer,United States,US,Technology,475.94,7,95.19,46.08,Medium,6,Friday,2,September,2011
CA-2011-158281,2011-09-02,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,US,Technology,559.71,3,-121.27,44.72,Medium,5,Friday,2,September,2011
US-2011-155383,2011-09-02,Standard Class,JP-15520,Jeremy Pistek,Consumer,Argentina,LATAM,"Furniture, Office Supplies, Technology",721.96,24,-254.82,63.67,Medium,4,Friday,2,September,2011
ES-2011-2681822,2011-09-02,Same Day,CM-11830,Cari MacIntyre,Corporate,Germany,EU,"Furniture, Office Supplies",446.87,12,134.44,82.52,Critical,0,Friday,2,September,2011
SA-2011-7130,2011-09-02,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Saudi Arabia,EMEA,"Furniture, Office Supplies",703.5,9,250.29,55.25,Medium,5,Friday,2,September,2011
IN-2011-51992,2011-09-02,Standard Class,WB-11850,William Brown,Consumer,China,APAC,"Furniture, Office Supplies",745.86,13,143.1,47.85,Medium,4,Friday,2,September,2011
IN-2011-11602,2011-09-02,Standard Class,AF-10870,Art Ferguson,Consumer,Australia,APAC,Furniture,452.33,12,45.95,62.32,Low,7,Friday,2,September,2011
MX-2011-128034,2011-09-02,Standard Class,LT-16765,Larry Tron,Consumer,Nicaragua,LATAM,"Office Supplies, Technology",598.82,18,116.36,48.27,High,5,Friday,2,September,2011
IN-2011-76338,2011-09-02,Second Class,TH-21100,Thea Hendricks,Consumer,Philippines,APAC,Furniture,174.33,4,27.81,17.83,Medium,2,Friday,2,September,2011
US-2011-138828,2011-09-02,First Class,KD-16345,Katherine Ducich,Consumer,United States,US,Office Supplies,72.69,8,23.19,21.02,Critical,1,Friday,2,September,2011
CA-2011-151792,2011-09-02,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,US,Technology,239.98,3,53.99,16.63,Medium,5,Friday,2,September,2011
IN-2011-36620,2011-09-02,Standard Class,SC-20770,Stewart Carmichael,Corporate,India,APAC,"Furniture, Office Supplies",361.89,9,161.01,14.43,Medium,4,Friday,2,September,2011
ES-2011-2886437,2011-09-02,First Class,TS-21655,Trudy Schmidt,Consumer,Austria,EMEA,Office Supplies,239.34,11,39.48,21.25,Medium,2,Friday,2,September,2011
CA-2011-157721,2011-09-02,First Class,JM-16195,Justin MacKendrick,Consumer,United States,US,"Furniture, Office Supplies",90.61,2,13.91,15.8,High,3,Friday,2,September,2011
MA-2011-4210,2011-09-02,Second Class,PN-18775,Parhena Norris,Home Office,Madagascar,Africa,"Office Supplies, Technology",206.07,5,48.84,21.31,Medium,5,Friday,2,September,2011
CG-2011-6740,2011-09-02,First Class,SO-10335,Sean O'Donnell,Consumer,Democratic Republic of the Congo,Africa,Office Supplies,130.29,9,25.47,29.59,High,1,Friday,2,September,2011
IN-2011-36879,2011-09-02,Standard Class,RB-19435,Richard Bierner,Consumer,India,APAC,Office Supplies,257.88,11,59.55,17.19,Medium,5,Friday,2,September,2011
SA-2011-1930,2011-09-02,Standard Class,AA-10375,Allen Armold,Consumer,Saudi Arabia,EMEA,Office Supplies,105.3,2,46.32,7.79,Medium,6,Friday,2,September,2011
CA-2011-127936,2011-09-02,First Class,CL-12565,Clay Ludtke,Consumer,United States,US,Office Supplies,21.24,3,8.07,3.6,High,2,Friday,2,September,2011
TU-2011-7970,2011-09-02,Standard Class,JE-15715,Joe Elijah,Consumer,Turkey,EMEA,Office Supplies,17.88,1,-18.33,2.09,High,4,Friday,2,September,2011
IN-2011-52748,2011-09-02,Second Class,BW-11200,Ben Wallace,Consumer,Indonesia,APAC,Office Supplies,25.85,4,4.55,1.97,Medium,5,Friday,2,September,2011
CA-2011-108189,2011-10-02,First Class,ES-14080,Erin Smith,Corporate,United States,US,"Office Supplies, Technology",598.15,18,133.77,95.05,High,3,Sunday,2,October,2011
MX-2011-132605,2011-11-02,Second Class,BT-11305,Beth Thompson,Home Office,Mexico,LATAM,Technology,336.24,4,73.92,137.67,Critical,2,Wednesday,2,November,2011
IT-2011-1781238,2011-11-02,Standard Class,BD-11560,Brendan Dodson,Home Office,Germany,EU,Furniture,1262.06,3,-42.13,89.16,Medium,5,Wednesday,2,November,2011
CA-2011-120670,2011-11-02,Standard Class,JK-16120,Julie Kriz,Home Office,United States,US,Technology,799.92,10,239.98,67.38,Medium,4,Wednesday,2,November,2011
RS-2011-1130,2011-11-02,Same Day,TB-11520,Tracy Blumstein,Consumer,Russia,EMEA,Office Supplies,177.66,6,62.1,63.48,Critical,0,Wednesday,2,November,2011
MX-2011-144883,2011-11-02,Standard Class,VG-21805,Vivek Grady,Corporate,Cuba,LATAM,"Furniture, Office Supplies",677.04,9,117.56,55.66,Medium,6,Wednesday,2,November,2011
ES-2011-5941122,2011-11-02,Standard Class,MH-17290,Marc Harrigan,Home Office,Germany,EU,"Furniture, Office Supplies, Technology",934.76,11,62.78,71.52,Medium,6,Wednesday,2,November,2011
SF-2011-9000,2011-11-02,Standard Class,CD-12790,Cynthia Delaney,Home Office,South Africa,Africa,Technology,385.02,2,127.02,39.68,Medium,4,Wednesday,2,November,2011
ES-2011-1141056,2011-11-02,Standard Class,PR-18880,Patrick Ryan,Consumer,Germany,EU,Furniture,593.46,7,250.53,37.46,Medium,6,Wednesday,2,November,2011
CA-2011-129147,2011-11-02,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,US,"Office Supplies, Technology",609.43,16,-131.51,41.37,High,4,Wednesday,2,November,2011
CA-2011-115889,2011-11-02,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,US,"Office Supplies, Technology",409.3,4,110.47,41.14,High,4,Wednesday,2,November,2011
IN-2011-18959,2011-11-02,Standard Class,CA-12775,Cynthia Arntzen,Consumer,India,APAC,"Furniture, Office Supplies, Technology",821.22,11,246.0,47.02,Medium,5,Wednesday,2,November,2011
IR-2011-3500,2011-11-02,Same Day,MF-17665,Maureen Fritzler,Corporate,Iran,EMEA,Furniture,103.92,2,0.0,28.43,Critical,0,Wednesday,2,November,2011
US-2011-120383,2011-11-02,First Class,DB-13405,Denny Blanton,Consumer,Mexico,LATAM,"Furniture, Office Supplies",185.68,4,-43.4,27.74,High,2,Wednesday,2,November,2011
